,ASIN,product,brand,name,date,score,title,comment
0,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,本物探し,2019年12月7日,4.0,最もコーヒーらしく美味しい,アルコールをやめてから、夜にコーヒーと甘いものを欲するようになったので、カフェインレスを初めて試してみました。思ったよりも濃く出ます、コーヒーに近いけれど、、んー、、と思いながら説明書きに書いてあった、カフェオレにしてみた所、、これが美味しかったです。カフェオレにすることで、カフェインレスの物足りなさを補ってくれる感じです。他のカフェインレスも試してみたいと思いました。
1,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,Amazonたん,2019年5月12日,4.0,デカフェコーヒー界のスター,カフェインレスのコーヒを何種類か試したことがありますが、モンカフェが1番普通のコーヒと遜色なく美味しいです。香りはカフェインレスを感じさせません。味も良いですが、普通のモンカフェレギュラーより少し薄い感じがします。アメリカン好きならこちらが身体にも優しく良いと思います。夜、食後に飲むのはこちらのコーヒです。
2,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,Amazon カスタマー,2020年5月24日,1.0,カフェオレがオススメ♪,あまり美味しくなかったです。コーヒーの味というよりも、香ばしい味を水につけたようなそんな感じです。パック自体は他のモンカフェと同じように高級感あふれるパッケージですが、気になる方は、3パック買うよりもまずはどこかで1パック買って試すことをおすすめします。
3,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,サイゴン暮らし,2020年3月6日,4.0,カフェインレスと思えない。美味しい。,カフェインレスですが、コーヒーを飲んでる感はありました。さすがモンカフェ。ただ、味が独特で、土っぽいというか、ワイルドというか、少し変わった味で、味自体はあまり好みではなかったです。
4,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,123,2020年9月13日,4.0,3パック買う前に1パック試すことをおすすめします。,色んなメーカーのカフェインレスを飲んでいますが、カフェインレスの中でもオススメできる商品。香りも程よく、濃くもちょうど良い。妊婦の方など、カフェインを控えている方には、リラックスできて満足できる一杯を感じられるのでは。
5,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,KG,2021年4月24日,5.0,味が独特,まず香りが良い。変なエグみもなく飲みやすい。カフェイン量を気にせず、美味しいコーヒーが飲めるのはありがたい。寒い時期は、毎年これを常備している。
6,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,田中屋,2021年7月4日,5.0,カフェインレスの中でもオススメのコーヒー,スーパーで買える安価なメーカーのカフェインレスの中では一番美味しいです。近場のスーパー、ドラッグストアより安く購入できて良かったです。
7,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,ああああ,2021年5月13日,5.0,ホットのカフェインレスコーヒーならこれ！,旦那のコーヒータイム用に購入。カフェインレスのこのタイプでは最高とのこと。医師から夜のコーヒー止められ、カフェインレスにしてから2年。色々試したけど、これに決定しました。価格だけのことはあるとのこと。
8,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,まー,2020年7月25日,5.0,美味しいと言ってました,私もコーヒー飲むと気持ちが悪くなるタイプですが、これは大丈夫でした。とくにキンキンに冷やして飲むのが超おいしい。
9,B0751JJ8QF,モンカフェ カフェイン レス コーヒー 10P×3袋,モンカフェ,こん,2021年6月5日,5.0,初めてのカフェインレスはこんなもの,私には、あっています。さっばりとして、飲みやすかったです。
